,GPD
62237,53847.92638966047
62238,56620.14762337413
62239,56995.71409150135
62240,56150.59783200733
62241,55945.031667049836
62242,56282.49921264455
62243,55308.09135274693
62244,56987.68956693711
62245,56550.79393088205
62246,55447.7914695152
62247,55367.93796393284
62248,55783.36715634483
62249,56181.80382860786
62250,56907.251998094776
62251,52665.95893798533
62252,55450.0121756671
62253,56256.4598075092
62254,52557.21977285748
62255,56560.20604993111
62256,54985.48259374216
62257,54725.75016567989
62258,55817.227605320266
62259,58638.894992696325
62260,55961.20120686188
62261,56088.207965320755
62262,56840.01453965208
62263,54583.59422834503
62264,59082.60800132482
62265,56392.65417829149
62266,56989.12733420004
62267,55705.741881451075
62268,56141.5838792587
62269,56989.12733420004
62270,57576.71656844891
62271,56064.00506761936
62272,55975.83643206145
62273,56110.514776517906
62274,56336.088055662505
62275,55188.83167454396
62276,54903.55897458942
62277,54925.502225907854
62278,57165.244329797584
62279,53993.42791832759
62280,54636.60305772044
62281,57334.36318863269
62282,59954.769261267655
62283,53658.634164555864
62284,56784.966717286436
62285,50251.36794205805
62286,55597.113562614046
62287,56081.198336651
62288,55216.92242684277
62289,56967.1515633931
62290,55871.37320046162
62291,56309.77955943609
62292,57172.64746895303
62293,57136.46693179792
62294,59496.71148404294
62295,56575.38546794553
62296,56636.986540611244
62297,56126.435760869885
62298,56731.37190327918
62299,56065.410322795506
62300,56840.01453965208
62301,58282.12301259621
62302,58926.0731115842
62303,57235.815668090385
62304,55914.37415442017
62305,57534.897648674356
62306,55448.863456026695
62307,57340.18245362951
62308,55037.83168449381
62309,57173.35724232214
62310,56299.57681636432
62311,56279.0387995098
62312,53253.88301321348
62313,57038.093840581125
62314,55728.24098409232
62315,56601.16679419613
62316,55889.25079599023
62317,56550.62187751512
62318,56200.637704872766
62319,55849.44928615596
62320,58137.74050776488
62321,55216.92242684277
62322,55933.29112682133
62323,58072.32878126995
62324,55000.45044442499
62325,55886.117322322614
62326,55560.729370546986
62327,56965.34377649711
62328,56033.08110227964
62329,55459.62279337006
62330,56898.47744050772
62331,56019.17970102381
62332,56598.50283605287
62333,57139.25066204172
62334,57798.13764159213
62335,56444.52871484434
62336,58878.4805299319
62337,54438.39440583198
62338,58101.65082682175
62339,56005.579900686025
62340,55850.1073712408
62341,56951.9844817835
62342,55891.34504038948
62343,57006.92051720331
62344,56907.251998094776
62345,57148.8298748939
62346,56282.49921264455
62347,55263.66402954501
62348,56867.92109700861
62349,56233.11121598451
62350,57064.55967503961
62351,56991.30327260674
62352,56059.08597875546
62353,56737.36148238094
62354,56339.506276573185
62355,56134.92211590583
62356,55766.52553916519
62357,58002.31776858216
62358,55046.19991542773
62359,58634.0486437854
62360,55424.492710490274
62361,55541.11434508549
62362,55727.4602828344
62363,53039.01840099521
62364,56938.909667423395
62365,57748.65843037763
62366,57033.70368869407
62367,54560.40751991212
62368,55920.16220465872
62369,57010.3276688673
62370,56392.65417829149
62371,57076.06058305249
62372,57156.92361019292
62373,56302.670809109804
62374,57630.65127745019
62375,55027.77812330035
62376,57664.29235747913
62377,55371.60188568981
62378,54194.96602439196
62379,55668.87583375325
62380,57547.505065833844
62381,57609.8611923543
62382,57713.96272786776
62383,56997.38113604341
62384,55522.675635658576
62385,56626.563170531765
62386,56581.971584579514
62387,56881.25736525827
62388,55915.20495685364
62389,55942.01456724563
62390,58111.367748035256
62391,54112.973497661376
62392,56280.636403587996
62393,53982.94308076959
62394,55926.12054508368
62395,57555.42398515418
62396,56181.80382860786
62397,55961.20120686188
62398,55660.043099806935
62399,58619.052026586156
62400,55996.63992861219
62401,56145.12142431987
62402,55905.38949780713
62403,56691.11283598289
62404,54617.86032883562
62405,53848.68276216487
62406,55951.234901639
62407,54306.19231482645
62408,56980.529847811384
62409,55958.40712922432
62410,55652.40089594025
62411,55216.92242684277
62412,56479.309438381155
62413,55733.67687586029
62414,55701.86284589007
62415,56971.75473006138
62416,55935.21211190451
62417,58190.75827536279
62418,55946.0889248511
62419,55687.69940149907
62420,55037.83168449381
62421,55961.20120686188
62422,54646.9947761025
62423,57285.05159370514
62424,57011.16373410264
62425,57257.039733636775
62426,51727.04645854938
62427,54999.1169793773
62428,54224.40690187311
62429,57153.26071089271
62430,58216.57053038414
62431,55660.043099806935
62432,55926.12054508368
62433,60345.2454788051
62434,53719.1418841615
62435,55988.898745928964
62436,56604.3648102726
62437,56860.76852994727
62438,53851.754922828986
62439,55652.40089594025
62440,56694.61913289668
62441,55998.37861424747
62442,55935.69980177068
62443,57238.924627134875
62444,54983.227332560695
62445,55728.24098409232
62446,58111.367748035256
62447,59345.87035583947
62448,58042.845996339514
62449,56039.20929126637
62450,58216.57053038414
62451,57290.481589949326
62452,56806.78470942471
62453,61925.31247134655
62454,56387.24556854507
62455,56968.31022082773
62456,54696.190421945175
62457,55131.970030572935
62458,53443.76627701269
62459,56928.75155229375
62460,55784.14567936379
62461,56550.79393088205
62462,55863.26242910724
62463,52806.4887910628
62464,56279.0387995098
62465,56286.056788949296
62466,55856.62249625027
62467,56830.68209025895
62468,57147.106200930844
62469,56015.957533009314
62470,55514.43336632843
62471,57344.539422568305
62472,55169.34361284545
62473,54970.34852512716
62474,56608.63725528962
62475,57246.69791958901
62476,53443.76627701269
62477,56165.47377880399
62478,52799.22030467595
62479,56860.62012649921
62480,56740.960964735415
62481,59690.94051575095
62482,57165.28295661243
62483,58619.052026586156
62484,55817.86073043071
62485,51957.164534419615
62486,55705.741881451075
62487,56991.30327260674
62488,56938.072119352626
62489,57215.44548064966
62490,60149.3488493509
62491,56035.3056837785
62492,56291.77391649772
62493,57287.90395682034
62494,56449.50280030803
62495,55915.273802908916
62496,56900.803056799734
62497,57986.935095808614
62498,55855.79098411302
62499,54040.086109793156
62500,55997.739030536744
62501,57083.66637946713
62502,56565.49207476759
62503,57246.12050270322
62504,55766.52553916519
62505,54461.797961663324
62506,55067.144298115454
62507,57429.75268015932
62508,56019.46343551791
62509,56714.00937984208
62510,56508.19109703343
62511,55970.470051702716
62512,55607.164271618596
62513,51474.73429383109
62514,56838.920085293496
62515,57544.66552287179
62516,59499.17881795653
62517,58050.26673173062
62518,55945.031667049836
62519,52265.23945173928
62520,57829.66701771816
62521,57622.338160240106
62522,55888.04553027288
62523,54645.00515070183
62524,56638.32092608798
62525,55541.11434508549
62526,56704.690742635605
62527,55710.06384374912
62528,57534.897648674356
62529,55856.62249625027
62530,56958.89985665513
62531,58385.33435405583
62532,56921.23582183985
62533,54004.53131199296
62534,55761.94714105445
62535,57253.54383395847
62536,55842.99018979217
62537,56575.38546794553
62538,55752.58531249612
62539,57185.82926828287
62540,58477.62037893115
62541,56901.20825653324
62542,57148.8298748939
62543,56511.86281103077
62544,58529.617192637874
62545,57426.62183782773
62546,55867.87073676434
62547,56722.06293442414
62548,56672.07448796359
62549,56979.58861119096
62550,55636.742038133205
62551,57291.931204281645
62552,55895.29426451467
62553,57424.360992733105
62554,56596.657321248254
62555,55958.40712922432
62556,55727.69288968544
62557,57548.44793734293
62558,55814.68109578338
62559,56636.55977075806
62560,55951.07688930746
62561,54474.09690473121
62562,53723.50741651695
62563,56144.29277991815
62564,57902.17648385594
62565,57045.389002694006
62566,55425.85383633131
62567,57383.50863915168
62568,55486.74615269083
62569,56796.47164513278
62570,55514.43336632843
62571,55717.24118701255
62572,56550.62187751512
62573,55749.50391286029
62574,55634.24397631071
62575,57257.039733636775
62576,62239.077527204776
62577,56895.41784690926
62578,56386.8878157095
62579,53982.94308076959
62580,56608.63725528962
62581,55985.79384719237
62582,56441.31613764038
62583,55732.80339610025
62584,55135.74968381999
62585,57783.883699055725
62586,55421.70020138075
62587,53982.564331686306
62588,56362.85079559668
62589,55522.530367923326
62590,56271.94732371043
62591,55713.349932238234
62592,56626.563170531765
62593,56139.64184598683
62594,56591.96884253775
62595,57165.244329797584
62596,56643.831418603535
62597,58284.02091864773
62598,55239.82206061703
62599,55934.84621557916
62600,57216.06472010507
62601,55856.62249625027
62602,55831.96023875795
62603,55618.407722451404
62604,55926.12054508368
62605,57667.61112506634
62606,55814.68109578338
62607,55986.62601751401
62608,55876.529130531475
62609,55981.375255916966
62610,51508.71214260583
62611,56951.9844817835
62612,57149.67463410921
62613,53848.68276216487
62614,55952.41917946704
62615,55783.16119900581
62616,57086.80596337824
62617,55067.144298115454
62618,55525.01096625169
62619,56861.53891698557
62620,57761.38663293276
62621,57027.10372761124
62622,57002.96921368345
62623,53784.768684288814
62624,55032.94919243275
62625,53756.4868508939
62626,57662.02865835683
62627,56731.37190327918
62628,55248.819867558974
62629,57398.890124346086
62630,55838.851992896496
62631,56982.59062766913
62632,56174.96177378157
62633,56724.62700078934
62634,55901.68908094117
62635,57369.32651239347
62636,56030.54773461703
62637,56561.153621007994
62638,59144.31285009032
62639,57547.505065833844
62640,49932.360253734754
62641,56190.040126106454
62642,55782.95728571988
62643,56900.803056799734
62644,54224.40690187311
62645,58926.0731115842
62646,57002.64377090564
62647,58350.79465216802
62648,56073.11126751088
62649,56996.044657954204
62650,54985.48259374216
62651,57783.883699055725
62652,57956.53439816676
62653,57389.4366204376
62654,58842.87251650519
62655,55471.62676459587
62656,56190.56806452198
62657,55848.73807328321
62658,56114.66838124417
62659,57459.15939030334
62660,58284.02091864773
62661,56958.89985665513
62662,59144.31285009032
62663,58289.70697679633
62664,56702.029452276256
62665,54120.18399621504
62666,57756.181078205715
62667,57576.71656844891
62668,56647.54560938064
62669,57179.628131130376
62670,57043.445112225265
62671,55913.23506662158
62672,55735.63827227363
62673,55649.93610769571
62674,56055.92984194713
62675,57257.266662896465
62676,55935.81869911496
62677,53675.69132114315
62678,55637.6882288842
62679,53641.00890406832
62680,58778.67813905357
62681,57130.21352488662
62682,57006.779686757596
62683,54009.112761445496
62684,55717.599421704224
62685,54325.89643235987
62686,59026.42844146149
62687,57195.54671384107
62688,55051.58195111438
62689,56704.690742635605
62690,55135.74968381999
62691,56191.0810587555
62692,56386.8878157095
62693,55986.62601751401
62694,55934.005822058745
62695,55522.675635658576
62696,56830.68209025895
62697,56385.53175595428
62698,57306.522361697025
62699,57494.43371123658
62700,55861.249236159565
62701,57216.06472010507
62702,57136.06103274336
62703,55778.175175264805
62704,60477.857468882525
62705,55133.58241928068
62706,56773.25780567899
62707,55867.87073676434
62708,55308.09135274693
62709,53551.818596468285
62710,54325.89643235987
62711,53039.01840099521
62712,56956.26684014747
62713,55522.42367477759
62714,53861.72528031384
62715,54896.20789861854
62716,57426.62183782773
62717,56906.817202441685
62718,55457.31262624737
62719,55903.68961770592
62720,57002.96921368345
62721,57149.67463410921
62722,58350.79465216802
62723,56480.48994644923
62724,57172.16098356461
62725,57211.352114415415
62726,55615.1301505785
62727,55133.07212096033
62728,57273.717172099416
62729,55459.62279337006
62730,55856.62249625027
62731,57349.03299102309
62732,55880.09116412968
62733,54027.383369994655
62734,56643.831418603535
62735,54696.190421945175
62736,57253.123479675094
62737,55771.251012226756
62738,54039.66249038318
62739,57153.26071089271
62740,56838.920085293496
62741,56962.68683309361
62742,56497.19387431678
62743,57184.29069345554
62744,56119.07129398691
62745,57174.96131452367
62746,54325.222416926845
62747,56219.62568775276
62748,60875.22911119163
62749,53483.05645528108
62750,57004.233571745965
62751,54646.9947761025
62752,14813.538286595525
62753,16016.085803482907
62754,14651.083144937187
62755,15211.218610274895
62756,15211.218610274895
62757,15043.155212648813
62758,15073.12364208402
62759,14879.430307076438
62760,14486.783047156718
62761,14486.783047156718
62762,15123.676348227915
62763,15123.676348227915
62764,14909.330810173538
62765,14634.30895892316
62766,14879.430307076438
62767,14809.334536090684
62768,14513.29147660565
62769,14915.632943895034
62770,15017.560920136364
62771,14950.91067818842
62772,14742.6644572947
62773,14842.014040901766
62774,14696.743525211752
62775,15959.31414591921
62776,14810.721947515689
62777,14451.08172190963
62778,15342.32656949832
62779,14553.752674471112
62780,14823.035393337683
62781,14344.576250139708
62782,14929.450973426827
62783,14709.689379933627
62784,15007.451644255445
62785,14666.668136471377
62786,15200.709241746099
62787,15200.709241746099
62788,13825.925694894328
62789,14754.053568859053
62790,14385.193639308814
62791,14504.40646018322
62792,15363.546912989157
62793,15434.549642119506
62794,15024.850730396407
62795,14620.11791410634
62796,14881.263145976689
62797,14920.58030802625
62798,14850.782550076578
62799,13715.449212959913
62800,14818.515010824989
62801,14927.427619464672
62802,14909.330810173538
62803,14873.967221495375
62804,13795.347699755637
62805,15333.762671373963
62806,14933.398339848014
62807,15135.98977724442
62808,15135.98977724442
62809,15695.438054160259
62810,14959.267177615036
62811,15557.830234034001
62812,15515.148199321704
62813,15296.268961203126
62814,15296.268961203126
62815,15058.88631851851
62816,14915.632943895034
62817,15233.17856830419
62818,14604.779370860291
62819,14667.40660164597
62820,14986.917678578418
62821,14634.577349283925
62822,13825.925694894328
62823,15192.343476997477
62824,15246.831582705805
62825,14924.106524133338
62826,15945.436271135832
62827,14625.423613201381
62828,14353.38529708387
62829,14787.081105169282
62830,14385.193639308814
62831,14946.060773430838
62832,13715.449212959913
62833,15598.073943430176
62834,15043.155212648813
62835,15090.715994068245
62836,15090.715994068245
62837,14725.621189250614
62838,15083.470424925486
62839,15043.155212648813
62840,14625.423613201381
62841,14716.005394106585
62842,14818.515010824989
62843,14996.151387128442
62844,14843.942532666711
62845,14729.60357722152
62846,15214.91745172269
62847,15062.777911883164
62848,14901.487815868655
62849,14784.800515458723
62850,15233.17856830419
62851,14553.752674471112
62852,15349.638111719669
62853,15349.638111719669
62854,14976.32912506492
62855,14421.56432720536
62856,15152.762918428225
62857,14890.44802361272
62858,14814.531732736885
62859,15177.522634050207
62860,14933.398339848014
62861,15246.831582705805
62862,13998.27253747503
62863,14437.547284853046
62864,14437.547284853046
62865,15209.135749564317
62866,14769.058576538337
62867,15098.635401747373
62868,14861.089773156491
62869,15277.343585730423
62870,15434.549642119506
62871,14547.736835555183
62872,14824.690703415941
62873,14437.547284853046
62874,14437.547284853046
62875,14745.615491609344
62876,14197.967539707039
62877,14850.782550076578
62878,14512.763722968059
62879,14780.495568508666
62880,14871.420157215503
62881,15137.08860469398
62882,15137.08860469398
62883,15243.583623741457
62884,15243.583623741457
62885,14974.981477477948
62886,14974.981477477948
62887,15284.904853860759
62888,14688.798870660825
62889,14670.249506475486
62890,15058.079524580164
62891,14951.242301727474
62892,15145.754781620695
62893,14776.742982041942
62894,15115.923177869701
62895,14620.11791410634
62896,14952.434686900939
62897,14952.434686900939
62898,15152.762918428225
62899,13420.224246257965
62900,15207.490873176404
62901,15207.490873176404
62902,15284.904853860759
62903,15012.885572677402
62904,14692.494002420379
62905,14878.702208070374
62906,15212.947105306755
62907,14953.32670379282
62908,13741.696642667544
62909,14856.8724872021
62910,14709.689379933627
62911,14640.014597961615
62912,15012.885572677402
62913,15067.154023009116
62914,14691.622480571612
62915,14861.089773156491
62916,14666.969434610719
62917,15044.314309350559
62918,15161.96741862122
62919,15161.96741862122
62920,14763.765117292924
62921,14976.32912506492
62922,14353.38529708387
62923,15061.785985414717
62924,14950.91067818842
62925,14846.490106418423
62926,14894.208344486833
62927,14890.44802361272
62928,14929.450973426827
62929,14644.702559961079
62930,15139.101690467474
62931,15139.101690467474
62932,14653.6833978605
62933,14289.108519132944
62934,15615.834970081429
62935,14778.610510386057
62936,14716.005394106585
62937,14980.888090013836
62938,14876.383194096477
62939,14641.07767598936
62940,15277.86198323707
62941,15277.86198323707
62942,15058.88631851851
62943,15154.937389790428
62944,15135.98977724442
62945,15135.98977724442
62946,14890.44802361272
62947,15176.66075032188
62948,16273.605217979513
62949,15007.451644255445
62950,14547.736835555183
62951,15205.228922484957
62952,14663.116612305841
62953,14691.622480571612
62954,15214.356011556063
62955,15161.96741862122
62956,15161.96741862122
62957,14401.697380635784
62958,13998.27253747503
62959,14952.728012261688
62960,14585.876373014784
62961,15663.009624182978
62962,14754.053568859053
62963,14421.56432720536
62964,14810.218600196715
62965,14634.577349283925
62966,15212.947105306755
62967,16049.467247451426
62968,14667.40660164597
62969,15189.993616007596
62970,14412.681036812008
62971,13825.925694894328
62972,14802.143787555045
62973,15200.709241746099
62974,15200.709241746099
62975,16257.79136913844
62976,14467.343629746594
62977,14670.531448305268
62978,14475.448652286655
62979,14888.376115479294
62980,14945.749444128001
62981,14716.52276647711
62982,15289.701975216309
62983,15580.51240897341
62984,13622.346332090574
62985,15128.279248820618
62986,14663.216905236837
62987,14964.460855463902
62988,16049.467247451426
62989,15945.436271135832
62990,15333.762671373963
62991,14634.577349283925
62992,15128.031806420786
62993,15139.101690467474
62994,15139.101690467474
62995,14590.257669489896
62996,14625.423613201381
62997,14942.100252993776
62998,15828.494357709396
62999,14454.69591785784
63000,15222.874986503119
63001,14993.965837628899
63002,15083.470424925486
63003,13741.696642667544
63004,15789.526085270312
63005,14905.91406818114
63006,14952.434686900939
63007,14952.434686900939
63008,14401.697380635784
63009,14319.978246595829
63010,14927.427619464672
63011,14863.20447881336
63012,14730.711851383674
63013,14840.571084692318
63014,15035.980406286706
63015,15034.204519653598
63016,14778.610510386057
63017,14341.325745403217
63018,14341.325745403217
63019,15054.879413062727
63020,14341.325745403217
63021,14341.325745403217
63022,14881.263145976689
63023,14776.742982041942
63024,15710.675284155333
63025,14879.430307076438
63026,14927.849515453727
63027,15277.343585730423
63028,14780.495568508666
63029,14653.317425649788
63030,14795.684920202671
63031,14502.136876678169
63032,15178.427801265016
63033,15178.427801265016
63034,14640.014597961615
63035,15182.417897575646
63036,15340.341820471529
63037,14490.843768342127
63038,14931.42643823598
63039,15789.526085270312
63040,13367.979793244933
63041,14736.350595167705
63042,14888.376115479294
63043,14670.476595951171
63044,13420.224246257965
63045,14730.711851383674
63046,16016.085803482907
63047,15277.86198323707
63048,15277.86198323707
63049,14696.743525211752
63050,15219.977485442847
63051,15219.977485442847
63052,14664.31114861553
63053,15107.791897960695
63054,14596.690715651197
63055,15214.91745172269
63056,14641.07767598936
63057,14871.420157215503
63058,14353.38529708387
63059,15144.921868080604
63060,15144.921868080604
63061,15118.362882330552
63062,14878.702208070374
63063,14452.088320475932
63064,14742.18091669183
63065,15557.830234034001
63066,14490.843768342127
63067,14950.519970224594
63068,14830.389654104605
63069,15798.668784459844
63070,14716.52276647711
63071,14934.042901989196
63072,12662.414124381252
63073,14915.632943895034
63074,15062.777911883164
63075,15061.5439031761
63076,14931.42643823598
63077,14942.505454966993
63078,15144.921868080604
63079,15144.921868080604
63080,13979.296201890029
63081,14989.078193045667
63082,14989.078193045667
63083,14680.623884305493
63084,14880.019359473192
63085,14754.521625565041
63086,14905.91406818114
63087,15115.923177869701
63088,15041.224353380863
63089,15041.224353380863
63090,14982.193252479068
63091,14870.118578882033
63092,14850.782550076578
63093,14955.832325727548
63094,15029.11070191204
63095,14559.539979873593
63096,15062.777911883164
63097,15025.78265590284
63098,15434.549642119506
63099,15349.638111719669
63100,15349.638111719669
63101,14863.20447881336
63102,15215.645980130681
63103,14810.3630939171
63104,15192.050138537044
63105,15192.050138537044
63106,15211.218610274895
63107,15211.218610274895
63108,15118.362882330552
63109,14800.416828021387
63110,14344.576250139708
63111,14571.952147045782
63112,14777.684389509122
63113,15219.977485442847
63114,15219.977485442847
63115,15959.31414591921
63116,14724.454226070906
63117,14666.668136471377
63118,14729.60357722152
63119,14590.257669489896
63120,14536.916716103986
63121,14536.916716103986
63122,14982.193252479068
63123,14582.50348478532
63124,15058.966483871971
63125,14725.621189250614
63126,14651.083144937187
63127,15615.834970081429
63128,13843.090655188935
63129,15544.638648248583
63130,15232.85574124747
63131,15232.85574124747
63132,15103.710617581164
63133,14637.88766492608
63134,15595.773401917808
63135,14984.293483182659
63136,15088.597549140011
63137,15052.56689096648
63138,15035.161643843965
63139,15035.161643843965
63140,15129.919378023615
63141,15029.11070191204
63142,16141.060710479518
63143,14856.174348175145
63144,15088.597549140011
63145,14486.783047156718
63146,14486.783047156718
63147,14946.060773430838
63148,15236.005084997989
63149,14996.151387128442
63150,15524.216450818483
63151,14873.967221495375
63152,14475.448652286655
63153,14927.849515453727
63154,14953.32670379282
63155,14751.3319695517
63156,14876.56729893568
63157,14512.763722968059
63158,14571.952147045782
63159,15078.590546077812
63160,15177.522634050207
63161,15296.268961203126
63162,15296.268961203126
63163,15103.847495444592
63164,14757.775970128327
63165,14845.489056452674
63166,14898.547797127409
63167,15052.56689096648
63168,14665.594231152145
63169,14984.293483182659
63170,14742.18091669183
63171,14716.005394106585
63172,16039.113320732371
63173,15078.590546077812
63174,14986.917678578418
63175,14536.916716103986
63176,14536.916716103986
63177,15061.785985414717
63178,14843.942532666711
63179,14736.350595167705
63180,15896.016887382917
63181,15214.356011556063
63182,14917.771147506312
63183,15222.874986503119
63184,14571.952147045782
63185,14976.32912506492
63186,15279.385033209242
63187,14862.32782183209
63188,14663.216905236837
63189,14950.91067818842
63190,14712.382765561128
63191,15135.98977724442
63192,15135.98977724442
63193,14787.081105169282
63194,15210.57025942962
63195,14757.775970128327
63196,14906.337083685563
63197,15321.547903301731
63198,15321.547903301731
63199,14545.34840287524
63200,14382.110523305879
63201,14813.538286595525
63202,14824.690703415941
63203,14688.798870660825
63204,13915.69257886518
63205,15363.546912989157
63206,15035.161643843965
63207,15035.161643843965
63208,14810.721947515689
63209,14454.69591785784
63210,15054.879413062727
63211,14582.50348478532
63212,14724.454226070906
63213,14341.325745403217
63214,14341.325745403217
63215,14815.501441646578
63216,14730.711851383674
63217,14888.376115479294
63218,13622.346332090574
63219,14880.019359473192
63220,13915.69257886518
63221,14920.58030802625
63222,14716.52276647711
63223,15192.050138537044
63224,15192.050138537044
63225,14462.883937854589
63226,14920.771015840357
63227,14845.489056452674
63228,14708.992769084223
63229,15598.073943430176
63230,14873.967221495375
63231,15355.445436803504
63232,14670.531448305268
63233,15061.785985414717
63234,15073.12364208402
63235,14934.042901989196
63236,14716.005394106585
63237,14934.042901989196
63238,14604.779370860291
63239,15210.57025942962
63240,14920.58030802625
63241,13843.090655188935
63242,14871.420157215503
63243,14412.681036812008
63244,14490.843768342127
63245,16273.605217979513
63246,14663.203528680922
63247,15537.986962943698
63248,14951.242301727474
63249,14634.30895892316
63250,15340.341820471529
63251,14452.088320475932
63252,14462.883937854589
63253,14927.849515453727
63254,14452.088320475932
63255,15595.773401917808
63256,15122.175735942816
63257,14822.910892368414
63258,14124.691813376281
63259,13367.979793244933
63260,14467.343629746594
63261,15424.86651194057
63262,14642.866831022035
63263,14840.571084692318
63264,14437.547284853046
63265,14437.547284853046
63266,15154.937389790428
63267,15243.583623741457
63268,15243.583623741457
63269,15178.427801265016
63270,15178.427801265016
63271,15189.993616007596
63272,14666.668136471377
63273,14946.060773430838
63274,14927.427619464672
63275,15154.937389790428
63276,15710.675284155333
63277,15122.175735942816
63278,15355.445436803504
63279,15615.834970081429
63280,14784.800515458723
63281,15202.976331228834
63282,15321.561516163463
63283,15113.574446735221
63284,15058.966483871971
63285,14693.93104894821
63286,14986.917678578418
63287,15284.904853860759
63288,14604.779370860291
63289,14905.91406818114
63290,14810.721947515689
63291,16016.085803482907
63292,15123.676348227915
63293,15123.676348227915
63294,15544.638648248583
63295,15277.343585730423
63296,14268.348896616058
63297,14550.84014311403
63298,14878.411628534863
63299,14642.866831022035
63300,14814.531732736885
63301,13795.347699755637
63302,14876.758678702694
63303,13913.203918063113
63304,15828.494357709396
63305,14856.174348175145
63306,13998.27253747503
63307,14709.689379933627
63308,15363.546912989157
63309,14670.249506475486
63310,14462.883937854589
63311,15207.490873176404
63312,15207.490873176404
63313,15176.66075032188
63314,15195.774839181864
63315,15195.774839181864
63316,15524.216450818483
63317,14585.876373014784
63318,15215.645980130681
63319,14197.967539707039
63320,14830.389654104605
63321,14667.40660164597
63322,16141.060710479518
63323,14789.733895150932
63324,14742.18091669183
63325,16039.113320732371
63326,12662.414124381252
63327,14128.47916161818
63328,14863.20447881336
63329,15266.123573167468
63330,15267.876932103196
63331,15267.876932103196
63332,14787.93496234039
63333,15597.430921395471
63334,14745.615491609344
63335,14959.267177615036
63336,14124.691813376281
63337,14963.215800379416
63338,14963.215800379416
63339,15052.56689096648
63340,14942.100252993776
63341,12662.414124381252
63342,14751.3319695517
63343,14918.8616482978
63344,14664.31114861553
63345,15474.493522274375
63346,15474.493522274375
63347,14268.348896616058
63348,14980.888090013836
63349,14777.11527167403
63350,15212.947105306755
63351,15029.11070191204
63352,14777.11527167403
63353,15113.574446735221
63354,14660.096839052572
63355,15054.879413062727
63356,15210.380960628177
63357,14693.93104894821
63358,14754.521625565041
63359,14883.901155086214
63360,14664.31114861553
63361,14197.967539707039
63362,15896.016887382917
63363,15137.08860469398
63364,15137.08860469398
63365,15145.754781620695
63366,15041.224353380863
63367,15041.224353380863
63368,14620.11791410634
63369,14642.866831022035
63370,14876.758678702694
63371,15103.847495444592
63372,15168.315419592082
63373,15168.315419592082
63374,14666.969434610719
63375,15207.490873176404
63376,15207.490873176404
63377,14840.484303748679
63378,15061.5439031761
63379,14344.576250139708
63380,15195.774839181864
63381,15195.774839181864
63382,15598.073943430176
63383,14840.484303748679
63384,15321.547903301731
63385,15321.547903301731
63386,14845.489056452674
63387,14550.84014311403
63388,15214.356011556063
63389,14920.771015840357
63390,14942.899938802126
63391,16141.060710479518
63392,14815.501441646578
63393,14870.134700273466
63394,15129.919378023615
63395,15113.574446735221
63396,14602.662649649921
63397,15017.560920136364
63398,15128.031806420786
63399,14950.519970224594
63400,14724.454226070906
63401,14787.081105169282
63402,15035.980406286706
63403,14894.208344486833
63404,15123.676348227915
63405,15123.676348227915
63406,14751.3319695517
63407,14725.621189250614
63408,14951.008538486478
63409,14881.263145976689
63410,15537.986962943698
63411,14906.337083685563
63412,14814.531732736885
63413,14795.684920202671
63414,14876.56729893568
63415,14944.54123986488
63416,14513.29147660565
63417,14670.531448305268
63418,14692.494002420379
63419,15959.31414591921
63420,13420.224246257965
63421,14382.110523305879
63422,15891.168809381454
63423,15222.874986503119
63424,14763.765117292924
63425,14800.416828021387
63426,14741.491048854157
63427,15192.343476997477
63428,15042.03934179582
63429,14955.832325727548
63430,15537.986962943698
63431,15205.228922484957
63432,14942.899938802126
63433,14974.981477477948
63434,14974.981477477948
63435,14382.110523305879
63436,13843.090655188935
63437,15177.522634050207
63438,15128.279248820618
63439,15000.439909848476
63440,15000.439909848476
63441,14590.257669489896
63442,15056.661884482684
63443,15202.976331228834
63444,15161.96741862122
63445,15161.96741862122
63446,14953.32670379282
63447,14373.823188230444
63448,15113.574446735221
63449,15107.791897960695
63450,15798.668784459844
63451,14929.450973426827
63452,14545.821537250678
63453,14513.29147660565
63454,14870.134700273466
63455,14663.203528680922
63456,14815.501441646578
63457,14784.800515458723
63458,14385.193639308814
63459,14931.42643823598
63460,15098.635401747373
63461,14626.511954683914
63462,14289.108519132944
63463,15122.175735942816
63464,14822.910892368414
63465,16049.467247451426
63466,14777.684389509122
63467,14810.218600196715
63468,15157.435471739826
63469,14536.916716103986
63470,14536.916716103986
63471,14800.124997623292
63472,15086.820172405478
63473,15103.847495444592
63474,14668.987940295872
63475,14716.005394106585
63476,15649.790018299931
63477,14843.942532666711
63478,15279.385033209242
63479,15792.597821952222
63480,14401.697380635784
63481,14691.622480571612
63482,15710.675284155333
63483,15515.148199321704
63484,14899.934340313348
63485,14491.767527599786
63486,14778.610510386057
63487,14787.93496234039
63488,14547.736835555183
63489,14801.407825814169
63490,14670.249506475486
63491,14945.749444128001
63492,14990.346833758114
63493,14596.690715651197
63494,14680.623884305493
63495,15945.436271135832
63496,14777.11527167403
63497,15192.050138537044
63498,15192.050138537044
63499,13913.203918063113
63500,14486.783047156718
63501,14486.783047156718
63502,14545.34840287524
63503,15035.980406286706
63504,14653.317425649788
63505,15342.32656949832
63506,14602.662649649921
63507,15580.51240897341
63508,15210.380960628177
